onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007531445	5	2	1	19.85	0.38	12.38	0.49
28.011405035	5	2	1	31.47	0.41	15.4	0.59
41.016993483	5	1	1	21.32	0.21	4.43	0.22
52.020532002	5	1	1	35.52	0.44	2.42	0.5
65.023222579	5	2	1	25.86	0.26	21.95	0.35
80.028752559	5	2	1	5.69	0.58	18.69	0.25
95.033113531	5	2	1	29.61	0.2	28.4	0.24
106.038180231	5	2	1	1.68	0.57	7.1	0.35
121.041868745	5	1	1	27.55	0.6	28.68	0.28
134.04520482	5	2	1	32.61	0.34	31.47	0.53
145.04833495	5	1	1	8.8	0.6	13.02	0.27
158.051034722	5	1	1	18.49	0.31	35.3	0.24
171.056001263	5	2	1	17.95	0.25	11.22	0.44
186.060273364	5	2	1	34.57	0.52	28.21	0.55
197.065129327	5	2	1	7.52	0.54	18.51	0.27
218.069666375	5	1	0	8.58	0.6	13.81	0.35
229.073141463	5	2	0	9.79	0.21	5.2	0.42
242.077478949	5	2	0	27.15	0.27	26.08	0.37
257.083514159	5	2	0	19.76	0.49	35.74	0.34
272.088135209	5	2	0	24.84	0.58	25.19	0.3
283.092876364	5	2	0	37.55	0.26	29.85	0.33
294.095831533	5	1	0	10.22	0.47	1.77	0.48
309.100753991	5	2	0	18.96	0.39	32.01	0.3
322.103627155	5	1	0	36.27	0.33	1.34	0.51
335.107039398	5	2	0	4.63	0.54	13.75	0.47
348.111441037	5	2	0	17.48	0.29	33.96	0.22
359.115681576	5	1	0	28.41	0.55	29.57	0.52
374.119856914	5	1	0	15.71	0.57	15.78	0.47
385.123187265	5	2	0	2.14	0.37	4.94	0.23
398.128271673	5	2	0	36.14	0.28	34.55	0.37
